drug_name,drug_type,associated with side effects_Neutral,associated with side effects_No,associated with side effects_Yes,associated with side effects_question,effective_Neutral,effective_No,effective_Yes,effective_question,likely to make me sick_Neutral,likely to make me sick_No,likely to make me sick_Yes,likely to make me sick_question,safe_Neutral,safe_No,safe_Yes,safe_question,inferred_effective,inferred_safe,inferred_associated with side effects,inferred_likely to make me sick
Margetuximab,preferred,3,1,2,"Is Margetuximab associated with side effects?
Options: 1: No, 2: Yes, 3: Neutral",1,2,3,"Is Margetuximab effective?
Options: 1: Neutral, 2: No, 3: Yes",1,3,2,"Is Margetuximab likely to make me sick?
Options: 1: Neutral, 2: Yes, 3: No",3,1,2,"Is Margetuximab safe?
Options: 1: No, 2: Yes, 3: Neutral",3,2,2,2
Marqibo,brand,1,2,3,"Is Marqibo associated with side effects?
Options: 1: Neutral, 2: No, 3: Yes",1,3,2,"Is Marqibo effective?
Options: 1: Neutral, 2: Yes, 3: No",2,3,1,"Is Marqibo likely to make me sick?
Options: 1: Yes, 2: Neutral, 3: No",3,1,2,"Is Marqibo safe?
Options: 1: No, 2: Yes, 3: Neutral",2,2,3,3
Maygace,brand,1,3,2,"Is Maygace associated with side effects?
Options: 1: Neutral, 2: Yes, 3: No",1,2,3,"Is Maygace effective?
Options: 1: Neutral, 2: No, 3: Yes",2,1,3,"Is Maygace likely to make me sick?
Options: 1: No, 2: Neutral, 3: Yes",2,1,3,"Is Maygace safe?
Options: 1: No, 2: Neutral, 3: Yes",3,3,2,2
Mechlorethamine,preferred,2,3,1,"Is Mechlorethamine associated with side effects?
Options: 1: Yes, 2: Neutral, 3: No",2,1,3,"Is Mechlorethamine effective?
Options: 1: No, 2: Neutral, 3: Yes",2,1,3,"Is Mechlorethamine likely to make me sick?
Options: 1: No, 2: Neutral, 3: Yes",3,1,2,"Is Mechlorethamine safe?
Options: 1: No, 2: Yes, 3: Neutral",3,1,1,3
Medroxyprogesterone,preferred,3,2,1,"Is Medroxyprogesterone associated with side effects?
Options: 1: Yes, 2: No, 3: Neutral",1,2,3,"Is Medroxyprogesterone effective?
Options: 1: Neutral, 2: No, 3: Yes",3,1,2,"Is Medroxyprogesterone likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",2,3,1,"Is Medroxyprogesterone safe?
Options: 1: Yes, 2: Neutral, 3: No",3,2,1,3
Megestrol,preferred,3,1,2,"Is Megestrol associated with side effects?
Options: 1: No, 2: Yes, 3: Neutral",1,2,3,"Is Megestrol effective?
Options: 1: Neutral, 2: No, 3: Yes",2,3,1,"Is Megestrol likely to make me sick?
Options: 1: Yes, 2: Neutral, 3: No",2,1,3,"Is Megestrol safe?
Options: 1: No, 2: Neutral, 3: Yes",3,3,2,3
Mekinist,brand,3,2,1,"Is Mekinist associated with side effects?
Options: 1: Yes, 2: No, 3: Neutral",2,1,3,"Is Mekinist effective?
Options: 1: No, 2: Neutral, 3: Yes",2,3,1,"Is Mekinist likely to make me sick?
Options: 1: Yes, 2: Neutral, 3: No",1,3,2,"Is Mekinist safe?
Options: 1: Neutral, 2: Yes, 3: No",3,2,1,3
Mektovi,brand,3,1,2,"Is Mektovi associated with side effects?
Options: 1: No, 2: Yes, 3: Neutral",2,3,1,"Is Mektovi effective?
Options: 1: Yes, 2: Neutral, 3: No",2,1,3,"Is Mektovi likely to make me sick?
Options: 1: No, 2: Neutral, 3: Yes",1,3,2,"Is Mektovi safe?
Options: 1: Neutral, 2: Yes, 3: No",1,2,2,2
Melphalan,preferred,1,2,3,"Is Melphalan associated with side effects?
Options: 1: Neutral, 2: No, 3: Yes",1,3,2,"Is Melphalan effective?
Options: 1: Neutral, 2: Yes, 3: No",3,2,1,"Is Melphalan likely to make me sick?
Options: 1: Yes, 2: No, 3: Neutral",3,1,2,"Is Melphalan safe?
Options: 1: No, 2: Yes, 3: Neutral",2,2,3,1
Mercaptopurine,preferred,2,1,3,"Is Mercaptopurine associated with side effects?
Options: 1: No, 2: Neutral, 3: Yes",2,3,1,"Is Mercaptopurine effective?
Options: 1: Yes, 2: Neutral, 3: No",1,2,3,"Is Mercaptopurine likely to make me sick?
Options: 1: Neutral, 2: No, 3: Yes",3,1,2,"Is Mercaptopurine safe?
Options: 1: No, 2: Yes, 3: Neutral",1,2,3,3
Mesna,preferred,3,2,1,"Is Mesna associated with side effects?
Options: 1: Yes, 2: No, 3: Neutral",3,2,1,"Is Mesna effective?
Options: 1: Yes, 2: No, 3: Neutral",1,2,3,"Is Mesna likely to make me sick?
Options: 1: Neutral, 2: No, 3: Yes",1,3,2,"Is Mesna safe?
Options: 1: Neutral, 2: Yes, 3: No",1,2,1,2
Methotrexate,preferred,3,1,2,"Is Methotrexate associated with side effects?
Options: 1: No, 2: Yes, 3: Neutral",3,1,2,"Is Methotrexate effective?
Options: 1: No, 2: Yes, 3: Neutral",3,1,2,"Is Methotrexate likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",1,2,3,"Is Methotrexate safe?
Options: 1: Neutral, 2: No, 3: Yes",2,2,2,2
Methoxsalen,preferred,2,3,1,"Is Methoxsalen associated with side effects?
Options: 1: Yes, 2: Neutral, 3: No",2,3,1,"Is Methoxsalen effective?
Options: 1: Yes, 2: Neutral, 3: No",3,2,1,"Is Methoxsalen likely to make me sick?
Options: 1: Yes, 2: No, 3: Neutral",2,1,3,"Is Methoxsalen safe?
Options: 1: No, 2: Neutral, 3: Yes",1,3,1,2
Methylprednisolone,preferred,1,3,2,"Is Methylprednisolone associated with side effects?
Options: 1: Neutral, 2: Yes, 3: No",1,2,3,"Is Methylprednisolone effective?
Options: 1: Neutral, 2: No, 3: Yes",3,1,2,"Is Methylprednisolone likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",2,3,1,"Is Methylprednisolone safe?
Options: 1: Yes, 2: Neutral, 3: No",3,2,2,2
Metronidazole,preferred,3,2,1,"Is Metronidazole associated with side effects?
Options: 1: Yes, 2: No, 3: Neutral",2,3,1,"Is Metronidazole effective?
Options: 1: Yes, 2: Neutral, 3: No",3,1,2,"Is Metronidazole likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",1,2,3,"Is Metronidazole safe?
Options: 1: Neutral, 2: No, 3: Yes",1,3,1,2
Midostaurin,preferred,1,2,3,"Is Midostaurin associated with side effects?
Options: 1: Neutral, 2: No, 3: Yes",2,1,3,"Is Midostaurin effective?
Options: 1: No, 2: Neutral, 3: Yes",3,1,2,"Is Midostaurin likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",2,3,1,"Is Midostaurin safe?
Options: 1: Yes, 2: Neutral, 3: No",3,2,3,2
Minjuvi,brand,3,1,2,"Is Minjuvi associated with side effects?
Options: 1: No, 2: Yes, 3: Neutral",2,3,1,"Is Minjuvi effective?
Options: 1: Yes, 2: Neutral, 3: No",1,3,2,"Is Minjuvi likely to make me sick?
Options: 1: Neutral, 2: Yes, 3: No",1,2,3,"Is Minjuvi safe?
Options: 1: Neutral, 2: No, 3: Yes",1,3,2,3
Mirvetuximab soravtansine,preferred,2,1,3,"Is Mirvetuximab soravtansine associated with side effects?
Options: 1: No, 2: Neutral, 3: Yes",2,1,3,"Is Mirvetuximab soravtansine effective?
Options: 1: No, 2: Neutral, 3: Yes",1,2,3,"Is Mirvetuximab soravtansine likely to make me sick?
Options: 1: Neutral, 2: No, 3: Yes",2,3,1,"Is Mirvetuximab soravtansine safe?
Options: 1: Yes, 2: Neutral, 3: No",3,2,3,2
Mithracin,brand,2,1,3,"Is Mithracin associated with side effects?
Options: 1: No, 2: Neutral, 3: Yes",1,3,2,"Is Mithracin effective?
Options: 1: Neutral, 2: Yes, 3: No",1,2,3,"Is Mithracin likely to make me sick?
Options: 1: Neutral, 2: No, 3: Yes",2,3,1,"Is Mithracin safe?
Options: 1: Yes, 2: Neutral, 3: No",2,2,3,2
Mitomycin,preferred,2,1,3,"Is Mitomycin associated with side effects?
Options: 1: No, 2: Neutral, 3: Yes",1,2,3,"Is Mitomycin effective?
Options: 1: Neutral, 2: No, 3: Yes",1,3,2,"Is Mitomycin likely to make me sick?
Options: 1: Neutral, 2: Yes, 3: No",1,3,2,"Is Mitomycin safe?
Options: 1: Neutral, 2: Yes, 3: No",3,3,3,2
Mitotane,preferred,1,2,3,"Is Mitotane associated with side effects?
Options: 1: Neutral, 2: No, 3: Yes",2,3,1,"Is Mitotane effective?
Options: 1: Yes, 2: Neutral, 3: No",2,1,3,"Is Mitotane likely to make me sick?
Options: 1: No, 2: Neutral, 3: Yes",3,2,1,"Is Mitotane safe?
Options: 1: Yes, 2: No, 3: Neutral",1,2,3,3
Mitoxantrone,preferred,3,2,1,"Is Mitoxantrone associated with side effects?
Options: 1: Yes, 2: No, 3: Neutral",1,2,3,"Is Mitoxantrone effective?
Options: 1: Neutral, 2: No, 3: Yes",1,2,3,"Is Mitoxantrone likely to make me sick?
Options: 1: Neutral, 2: No, 3: Yes",3,2,1,"Is Mitoxantrone safe?
Options: 1: Yes, 2: No, 3: Neutral",3,2,1,3
Mobocertinib,preferred,1,3,2,"Is Mobocertinib associated with side effects?
Options: 1: Neutral, 2: Yes, 3: No",3,1,2,"Is Mobocertinib effective?
Options: 1: No, 2: Yes, 3: Neutral",2,1,3,"Is Mobocertinib likely to make me sick?
Options: 1: No, 2: Neutral, 3: Yes",2,1,3,"Is Mobocertinib safe?
Options: 1: No, 2: Neutral, 3: Yes",2,3,2,2
Mogamulizumab,preferred,3,1,2,"Is Mogamulizumab associated with side effects?
Options: 1: No, 2: Yes, 3: Neutral",1,2,3,"Is Mogamulizumab effective?
Options: 1: Neutral, 2: No, 3: Yes",1,2,3,"Is Mogamulizumab likely to make me sick?
Options: 1: Neutral, 2: No, 3: Yes",2,1,3,"Is Mogamulizumab safe?
Options: 1: No, 2: Neutral, 3: Yes",3,3,2,2
Mostarina,brand,1,2,3,"Is Mostarina associated with side effects?
Options: 1: Neutral, 2: No, 3: Yes",3,1,2,"Is Mostarina effective?
Options: 1: No, 2: Yes, 3: Neutral",2,3,1,"Is Mostarina likely to make me sick?
Options: 1: Yes, 2: Neutral, 3: No",3,2,1,"Is Mostarina safe?
Options: 1: Yes, 2: No, 3: Neutral",3,3,2,3
Mosunetuzumab,preferred,1,2,3,"Is Mosunetuzumab associated with side effects?
Options: 1: Neutral, 2: No, 3: Yes",3,1,2,"Is Mosunetuzumab effective?
Options: 1: No, 2: Yes, 3: Neutral",2,3,1,"Is Mosunetuzumab likely to make me sick?
Options: 1: Yes, 2: Neutral, 3: No",2,1,3,"Is Mosunetuzumab safe?
Options: 1: No, 2: Neutral, 3: Yes",2,3,3,3
Moxetumomab pasudotox,preferred,1,2,3,"Is Moxetumomab pasudotox associated with side effects?
Options: 1: Neutral, 2: No, 3: Yes",2,1,3,"Is Moxetumomab pasudotox effective?
Options: 1: No, 2: Neutral, 3: Yes",1,3,2,"Is Moxetumomab pasudotox likely to make me sick?
Options: 1: Neutral, 2: Yes, 3: No",1,3,2,"Is Moxetumomab pasudotox safe?
Options: 1: Neutral, 2: Yes, 3: No",3,2,3,2
Muphoran,brand,2,1,3,"Is Muphoran associated with side effects?
Options: 1: No, 2: Neutral, 3: Yes",2,3,1,"Is Muphoran effective?
Options: 1: Yes, 2: Neutral, 3: No",1,2,3,"Is Muphoran likely to make me sick?
Options: 1: Neutral, 2: No, 3: Yes",2,1,3,"Is Muphoran safe?
Options: 1: No, 2: Neutral, 3: Yes",1,3,3,2
Mylotarg,brand,1,2,3,"Is Mylotarg associated with side effects?
Options: 1: Neutral, 2: No, 3: Yes",1,2,3,"Is Mylotarg effective?
Options: 1: Neutral, 2: No, 3: Yes",2,1,3,"Is Mylotarg likely to make me sick?
Options: 1: No, 2: Neutral, 3: Yes",3,2,1,"Is Mylotarg safe?
Options: 1: Yes, 2: No, 3: Neutral",3,2,3,3
Myocet,brand,1,3,2,"Is Myocet associated with side effects?
Options: 1: Neutral, 2: Yes, 3: No",3,2,1,"Is Myocet effective?
Options: 1: Yes, 2: No, 3: Neutral",1,2,3,"Is Myocet likely to make me sick?
Options: 1: Neutral, 2: No, 3: Yes",3,2,1,"Is Myocet safe?
Options: 1: Yes, 2: No, 3: Neutral",1,2,2,3
Nadofaragene firadenovec,preferred,2,3,1,"Is Nadofaragene firadenovec associated with side effects?
Options: 1: Yes, 2: Neutral, 3: No",3,2,1,"Is Nadofaragene firadenovec effective?
Options: 1: Yes, 2: No, 3: Neutral",3,2,1,"Is Nadofaragene firadenovec likely to make me sick?
Options: 1: Yes, 2: No, 3: Neutral",3,2,1,"Is Nadofaragene firadenovec safe?
Options: 1: Yes, 2: No, 3: Neutral",1,3,1,3
Nadroparin,preferred,2,3,1,"Is Nadroparin associated with side effects?
Options: 1: Yes, 2: Neutral, 3: No",1,3,2,"Is Nadroparin effective?
Options: 1: Neutral, 2: Yes, 3: No",2,3,1,"Is Nadroparin likely to make me sick?
Options: 1: Yes, 2: Neutral, 3: No",1,2,3,"Is Nadroparin safe?
Options: 1: Neutral, 2: No, 3: Yes",2,3,1,3
Naxitamab,preferred,2,3,1,"Is Naxitamab associated with side effects?
Options: 1: Yes, 2: Neutral, 3: No",3,2,1,"Is Naxitamab effective?
Options: 1: Yes, 2: No, 3: Neutral",2,3,1,"Is Naxitamab likely to make me sick?
Options: 1: Yes, 2: Neutral, 3: No",3,2,1,"Is Naxitamab safe?
Options: 1: Yes, 2: No, 3: Neutral",1,1,1,3
Necitumumab,preferred,3,1,2,"Is Necitumumab associated with side effects?
Options: 1: No, 2: Yes, 3: Neutral",1,3,2,"Is Necitumumab effective?
Options: 1: Neutral, 2: Yes, 3: No",2,1,3,"Is Necitumumab likely to make me sick?
Options: 1: No, 2: Neutral, 3: Yes",2,1,3,"Is Necitumumab safe?
Options: 1: No, 2: Neutral, 3: Yes",2,3,2,3
Nedaplatin,preferred,1,3,2,"Is Nedaplatin associated with side effects?
Options: 1: Neutral, 2: Yes, 3: No",2,1,3,"Is Nedaplatin effective?
Options: 1: No, 2: Neutral, 3: Yes",3,1,2,"Is Nedaplatin likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",3,2,1,"Is Nedaplatin safe?
Options: 1: Yes, 2: No, 3: Neutral",3,3,2,2
Nelarabine,preferred,1,3,2,"Is Nelarabine associated with side effects?
Options: 1: Neutral, 2: Yes, 3: No",2,3,1,"Is Nelarabine effective?
Options: 1: Yes, 2: Neutral, 3: No",3,1,2,"Is Nelarabine likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",2,1,3,"Is Nelarabine safe?
Options: 1: No, 2: Neutral, 3: Yes",1,3,2,2
Neratinib,preferred,1,2,3,"Is Neratinib associated with side effects?
Options: 1: Neutral, 2: No, 3: Yes",1,3,2,"Is Neratinib effective?
Options: 1: Neutral, 2: Yes, 3: No",2,3,1,"Is Neratinib likely to make me sick?
Options: 1: Yes, 2: Neutral, 3: No",3,1,2,"Is Neratinib safe?
Options: 1: No, 2: Yes, 3: Neutral",2,3,3,2
Nerlynx,brand,2,3,1,"Is Nerlynx associated with side effects?
Options: 1: Yes, 2: Neutral, 3: No",1,2,3,"Is Nerlynx effective?
Options: 1: Neutral, 2: No, 3: Yes",3,2,1,"Is Nerlynx likely to make me sick?
Options: 1: Yes, 2: No, 3: Neutral",1,3,2,"Is Nerlynx safe?
Options: 1: Neutral, 2: Yes, 3: No",3,2,1,2
Neutrexin,brand,3,2,1,"Is Neutrexin associated with side effects?
Options: 1: Yes, 2: No, 3: Neutral",1,3,2,"Is Neutrexin effective?
Options: 1: Neutral, 2: Yes, 3: No",1,2,3,"Is Neutrexin likely to make me sick?
Options: 1: Neutral, 2: No, 3: Yes",3,2,1,"Is Neutrexin safe?
Options: 1: Yes, 2: No, 3: Neutral",2,2,1,2
Nexavar,brand,3,2,1,"Is Nexavar associated with side effects?
Options: 1: Yes, 2: No, 3: Neutral",1,2,3,"Is Nexavar effective?
Options: 1: Neutral, 2: No, 3: Yes",1,3,2,"Is Nexavar likely to make me sick?
Options: 1: Neutral, 2: Yes, 3: No",3,2,1,"Is Nexavar safe?
Options: 1: Yes, 2: No, 3: Neutral",3,2,1,2
Nexpovio,brand,1,2,3,"Is Nexpovio associated with side effects?
Options: 1: Neutral, 2: No, 3: Yes",3,2,1,"Is Nexpovio effective?
Options: 1: Yes, 2: No, 3: Neutral",2,1,3,"Is Nexpovio likely to make me sick?
Options: 1: No, 2: Neutral, 3: Yes",3,1,2,"Is Nexpovio safe?
Options: 1: No, 2: Yes, 3: Neutral",3,2,3,2
Nidran,brand,3,1,2,"Is Nidran associated with side effects?
Options: 1: No, 2: Yes, 3: Neutral",2,1,3,"Is Nidran effective?
Options: 1: No, 2: Neutral, 3: Yes",3,2,1,"Is Nidran likely to make me sick?
Options: 1: Yes, 2: No, 3: Neutral",1,3,2,"Is Nidran safe?
Options: 1: Neutral, 2: Yes, 3: No",3,2,2,2
Nilevar,brand,3,1,2,"Is Nilevar associated with side effects?
Options: 1: No, 2: Yes, 3: Neutral",1,3,2,"Is Nilevar effective?
Options: 1: Neutral, 2: Yes, 3: No",2,1,3,"Is Nilevar likely to make me sick?
Options: 1: No, 2: Neutral, 3: Yes",1,3,2,"Is Nilevar safe?
Options: 1: Neutral, 2: Yes, 3: No",2,2,2,2
Nilotinib,preferred,1,2,3,"Is Nilotinib associated with side effects?
Options: 1: Neutral, 2: No, 3: Yes",2,3,1,"Is Nilotinib effective?
Options: 1: Yes, 2: Neutral, 3: No",1,2,3,"Is Nilotinib likely to make me sick?
Options: 1: Neutral, 2: No, 3: Yes",3,2,1,"Is Nilotinib safe?
Options: 1: Yes, 2: No, 3: Neutral",1,3,3,3
Nilutamide,preferred,3,1,2,"Is Nilutamide associated with side effects?
Options: 1: No, 2: Yes, 3: Neutral",1,2,3,"Is Nilutamide effective?
Options: 1: Neutral, 2: No, 3: Yes",3,1,2,"Is Nilutamide likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",3,2,1,"Is Nilutamide safe?
Options: 1: Yes, 2: No, 3: Neutral",3,2,2,2
Nimustine,preferred,3,1,2,"Is Nimustine associated with side effects?
Options: 1: No, 2: Yes, 3: Neutral",1,3,2,"Is Nimustine effective?
Options: 1: Neutral, 2: Yes, 3: No",3,1,2,"Is Nimustine likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",3,2,1,"Is Nimustine safe?
Options: 1: Yes, 2: No, 3: Neutral",2,2,2,2
Ninlaro,brand,3,2,1,"Is Ninlaro associated with side effects?
Options: 1: Yes, 2: No, 3: Neutral",3,1,2,"Is Ninlaro effective?
Options: 1: No, 2: Yes, 3: Neutral",2,1,3,"Is Ninlaro likely to make me sick?
Options: 1: No, 2: Neutral, 3: Yes",2,3,1,"Is Ninlaro safe?
Options: 1: Yes, 2: Neutral, 3: No",2,2,1,2
Nintedanib,preferred,2,1,3,"Is Nintedanib associated with side effects?
Options: 1: No, 2: Neutral, 3: Yes",3,2,1,"Is Nintedanib effective?
Options: 1: Yes, 2: No, 3: Neutral",1,2,3,"Is Nintedanib likely to make me sick?
Options: 1: Neutral, 2: No, 3: Yes",3,1,2,"Is Nintedanib safe?
Options: 1: No, 2: Yes, 3: Neutral",1,2,3,2
Nipent,brand,1,3,2,"Is Nipent associated with side effects?
Options: 1: Neutral, 2: Yes, 3: No",2,3,1,"Is Nipent effective?
Options: 1: Yes, 2: Neutral, 3: No",2,3,1,"Is Nipent likely to make me sick?
Options: 1: Yes, 2: Neutral, 3: No",2,3,1,"Is Nipent safe?
Options: 1: Yes, 2: Neutral, 3: No",1,2,2,3
Niranib,brand,3,1,2,"Is Niranib associated with side effects?
Options: 1: No, 2: Yes, 3: Neutral",3,2,1,"Is Niranib effective?
Options: 1: Yes, 2: No, 3: Neutral",3,1,2,"Is Niranib likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",2,3,1,"Is Niranib safe?
Options: 1: Yes, 2: Neutral, 3: No",3,2,2,3
Niraparib,preferred,2,3,1,"Is Niraparib associated with side effects?
Options: 1: Yes, 2: Neutral, 3: No",2,3,1,"Is Niraparib effective?
Options: 1: Yes, 2: Neutral, 3: No",2,1,3,"Is Niraparib likely to make me sick?
Options: 1: No, 2: Neutral, 3: Yes",1,3,2,"Is Niraparib safe?
Options: 1: Neutral, 2: Yes, 3: No",1,2,1,2
Nitrol,brand,2,1,3,"Is Nitrol associated with side effects?
Options: 1: No, 2: Neutral, 3: Yes",2,1,3,"Is Nitrol effective?
Options: 1: No, 2: Neutral, 3: Yes",3,2,1,"Is Nitrol likely to make me sick?
Options: 1: Yes, 2: No, 3: Neutral",1,3,2,"Is Nitrol safe?
Options: 1: Neutral, 2: Yes, 3: No",3,2,3,2
Nivolumab,preferred,3,1,2,"Is Nivolumab associated with side effects?
Options: 1: No, 2: Yes, 3: Neutral",1,2,3,"Is Nivolumab effective?
Options: 1: Neutral, 2: No, 3: Yes",2,1,3,"Is Nivolumab likely to make me sick?
Options: 1: No, 2: Neutral, 3: Yes",3,1,2,"Is Nivolumab safe?
Options: 1: No, 2: Yes, 3: Neutral",3,2,2,2
Nivolumab and relatlimab,preferred,1,2,3,"Is Nivolumab and relatlimab associated with side effects?
Options: 1: Neutral, 2: No, 3: Yes",2,1,3,"Is Nivolumab and relatlimab effective?
Options: 1: No, 2: Neutral, 3: Yes",3,2,1,"Is Nivolumab and relatlimab likely to make me sick?
Options: 1: Yes, 2: No, 3: Neutral",3,1,2,"Is Nivolumab and relatlimab safe?
Options: 1: No, 2: Yes, 3: Neutral",3,2,3,3
Nizoral,brand,3,1,2,"Is Nizoral associated with side effects?
Options: 1: No, 2: Yes, 3: Neutral",2,3,1,"Is Nizoral effective?
Options: 1: Yes, 2: Neutral, 3: No",2,3,1,"Is Nizoral likely to make me sick?
Options: 1: Yes, 2: Neutral, 3: No",2,1,3,"Is Nizoral safe?
Options: 1: No, 2: Neutral, 3: Yes",1,3,2,3
Non-pegylated liposomal doxorubicin,preferred,1,3,2,"Is Non-pegylated liposomal doxorubicin associated with side effects?
Options: 1: Neutral, 2: Yes, 3: No",3,1,2,"Is Non-pegylated liposomal doxorubicin effective?
Options: 1: No, 2: Yes, 3: Neutral",2,1,3,"Is Non-pegylated liposomal doxorubicin likely to make me sick?
Options: 1: No, 2: Neutral, 3: Yes",3,1,2,"Is Non-pegylated liposomal doxorubicin safe?
Options: 1: No, 2: Yes, 3: Neutral",2,2,2,2
Norethandrolone,preferred,1,3,2,"Is Norethandrolone associated with side effects?
Options: 1: Neutral, 2: Yes, 3: No",1,3,2,"Is Norethandrolone effective?
Options: 1: Neutral, 2: Yes, 3: No",1,2,3,"Is Norethandrolone likely to make me sick?
Options: 1: Neutral, 2: No, 3: Yes",2,1,3,"Is Norethandrolone safe?
Options: 1: No, 2: Neutral, 3: Yes",2,1,2,2
Novgos,brand,1,3,2,"Is Novgos associated with side effects?
Options: 1: Neutral, 2: Yes, 3: No",3,1,2,"Is Novgos effective?
Options: 1: No, 2: Yes, 3: Neutral",3,1,2,"Is Novgos likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",1,2,3,"Is Novgos safe?
Options: 1: Neutral, 2: No, 3: Yes",3,3,2,3
NovoTTF-100A system (Optune),preferred,3,2,1,"Is NovoTTF-100A system (Optune) associated with side effects?
Options: 1: Yes, 2: No, 3: Neutral",3,2,1,"Is NovoTTF-100A system (Optune) effective?
Options: 1: Yes, 2: No, 3: Neutral",3,1,2,"Is NovoTTF-100A system (Optune) likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",2,1,3,"Is NovoTTF-100A system (Optune) safe?
Options: 1: No, 2: Neutral, 3: Yes",1,3,1,1
Nubeqa,brand,3,1,2,"Is Nubeqa associated with side effects?
Options: 1: No, 2: Yes, 3: Neutral",1,2,3,"Is Nubeqa effective?
Options: 1: Neutral, 2: No, 3: Yes",3,1,2,"Is Nubeqa likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",2,3,1,"Is Nubeqa safe?
Options: 1: Yes, 2: Neutral, 3: No",3,1,2,2
Nublexa,brand,2,3,1,"Is Nublexa associated with side effects?
Options: 1: Yes, 2: Neutral, 3: No",2,1,3,"Is Nublexa effective?
Options: 1: No, 2: Neutral, 3: Yes",3,2,1,"Is Nublexa likely to make me sick?
Options: 1: Yes, 2: No, 3: Neutral",3,2,1,"Is Nublexa safe?
Options: 1: Yes, 2: No, 3: Neutral",3,3,1,2
Obinutuzumab,preferred,2,1,3,"Is Obinutuzumab associated with side effects?
Options: 1: No, 2: Neutral, 3: Yes",1,3,2,"Is Obinutuzumab effective?
Options: 1: Neutral, 2: Yes, 3: No",3,2,1,"Is Obinutuzumab likely to make me sick?
Options: 1: Yes, 2: No, 3: Neutral",2,3,1,"Is Obinutuzumab safe?
Options: 1: Yes, 2: Neutral, 3: No",2,1,3,2
Octreotide,preferred,2,3,1,"Is Octreotide associated with side effects?
Options: 1: Yes, 2: Neutral, 3: No",1,3,2,"Is Octreotide effective?
Options: 1: Neutral, 2: Yes, 3: No",1,3,2,"Is Octreotide likely to make me sick?
Options: 1: Neutral, 2: Yes, 3: No",1,3,2,"Is Octreotide safe?
Options: 1: Neutral, 2: Yes, 3: No",2,2,1,2
Octreotide LAR,preferred,2,3,1,"Is Octreotide LAR associated with side effects?
Options: 1: Yes, 2: Neutral, 3: No",1,2,3,"Is Octreotide LAR effective?
Options: 1: Neutral, 2: No, 3: Yes",1,3,2,"Is Octreotide LAR likely to make me sick?
Options: 1: Neutral, 2: Yes, 3: No",3,1,2,"Is Octreotide LAR safe?
Options: 1: No, 2: Yes, 3: Neutral",3,2,1,2
Odomzo,brand,1,2,3,"Is Odomzo associated with side effects?
Options: 1: Neutral, 2: No, 3: Yes",3,1,2,"Is Odomzo effective?
Options: 1: No, 2: Yes, 3: Neutral",1,3,2,"Is Odomzo likely to make me sick?
Options: 1: Neutral, 2: Yes, 3: No",3,2,1,"Is Odomzo safe?
Options: 1: Yes, 2: No, 3: Neutral",2,2,3,2
Ofatumumab,preferred,2,3,1,"Is Ofatumumab associated with side effects?
Options: 1: Yes, 2: Neutral, 3: No",1,3,2,"Is Ofatumumab effective?
Options: 1: Neutral, 2: Yes, 3: No",1,2,3,"Is Ofatumumab likely to make me sick?
Options: 1: Neutral, 2: No, 3: Yes",1,3,2,"Is Ofatumumab safe?
Options: 1: Neutral, 2: Yes, 3: No",2,2,1,2
Olaparib,preferred,2,1,3,"Is Olaparib associated with side effects?
Options: 1: No, 2: Neutral, 3: Yes",2,1,3,"Is Olaparib effective?
Options: 1: No, 2: Neutral, 3: Yes",2,3,1,"Is Olaparib likely to make me sick?
Options: 1: Yes, 2: Neutral, 3: No",3,2,1,"Is Olaparib safe?
Options: 1: Yes, 2: No, 3: Neutral",3,3,3,3
Olaratumab,preferred,1,3,2,"Is Olaratumab associated with side effects?
Options: 1: Neutral, 2: Yes, 3: No",1,3,2,"Is Olaratumab effective?
Options: 1: Neutral, 2: Yes, 3: No",1,3,2,"Is Olaratumab likely to make me sick?
Options: 1: Neutral, 2: Yes, 3: No",2,3,1,"Is Olaratumab safe?
Options: 1: Yes, 2: Neutral, 3: No",2,2,2,2
