Question,Model,Response
"Question: Which of the following is the generic name for the drug Nidran?
Options: 1: Ivosidenib, 2: Nimustine, 3: Tivozanib, 4: Bexarotene
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Cyendiv?
Options: 1: Nintedanib, 2: Cladribine, 3: Tremelimumab, 4: Lenograstim
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Cyendiv?
Options: 1: Nintedanib, 2: Olutasidenib, 3: Lanreotide, 4: Dacarbazine
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Cyendiv?
Options: 1: Floxuridine, 2: Pralsetinib, 3: Nintedanib, 4: Vinorelbine
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Cyendiv?
Options: 1: Apatinib, 2: Nintedanib, 3: Gefitinib, 4: Rucaparib
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the generic name for the drug Cyendiv?
Options: 1: Rucaparib, 2: Avapritinib, 3: Vismodegib, 4: Nintedanib
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Niranib?
Options: 1: Ipilimumab, 2: Flutamide, 3: Niraparib, 4: Docetaxel
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the generic name for the drug Niranib?
Options: 1: Necitumumab, 2: Denosumab, 3: Loncastuximab tesirine, 4: Niraparib
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Niranib?
Options: 1: Alemtuzumab, 2: Niraparib, 3: Cyproterone acetate, 4: Doxifluridine
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Niranib?
Options: 1: Niraparib, 2: Acalabrutinib, 3: Megestrol, 4: Cytarabine
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the generic name for the drug Niranib?
Options: 1: Amivantamab, 2: Clarithromycin, 3: Niraparib, 4: Blinatumomab
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the generic name for the drug Opdivo?
Options: 1: Afatinib, 2: Suramin, 3: Ipilimumab, 4: Nivolumab
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Opdivo?
Options: 1: Pralsetinib, 2: Pegylated liposomal doxorubicin, 3: Nivolumab, 4: Lisocabtagene maraleucel
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the generic name for the drug Opdivo?
Options: 1: Idelalisib, 2: Nilutamide, 3: Binimetinib, 4: Nivolumab
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Opdivo?
Options: 1: Valproate, 2: Nadofaragene firadenovec, 3: Nivolumab, 4: Calaspargase
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the generic name for the drug Opdivo?
Options: 1: Colchicine, 2: Nivolumab, 3: Fludarabine, 4: Furmonertinib
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Myocet?
Options: 1: Buserelin, 2: Icotinib, 3: Semustine, 4: Non-pegylated liposomal doxorubicin
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Myocet?
Options: 1: Erdafitinib, 2: Ribociclib, 3: Non-pegylated liposomal doxorubicin, 4: Aminoglutethimide
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the generic name for the drug Myocet?
Options: 1: Rituximab, 2: Vinblastine, 3: Non-pegylated liposomal doxorubicin, 4: Folinic acid
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the generic name for the drug Myocet?
Options: 1: Non-pegylated liposomal doxorubicin, 2: Fedratinib, 3: Apatinib, 4: Entrectinib
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the generic name for the drug Myocet?
Options: 1: Decitabine and cedazuridine, 2: Asparaginase, 3: Non-pegylated liposomal doxorubicin, 4: Sotorasib
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the generic name for the drug Nilevar?
Options: 1: Dostarlimab, 2: Norethandrolone, 3: Methoxsalen, 4: Lansoprazole
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Nilevar?
Options: 1: Everolimus, 2: Pembrolizumab, 3: Norethandrolone, 4: Buserelin
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the generic name for the drug Nilevar?
Options: 1: Isatuximab, 2: Cediranib, 3: Norethandrolone, 4: Elacestrant
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the generic name for the drug Nilevar?
Options: 1: Elacestrant, 2: Lutetium Lu 177 dotatate, 3: Norethandrolone, 4: Lorlatinib
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the generic name for the drug Nilevar?
Options: 1: Vinblastine, 2: Futibatinib, 3: Norethandrolone, 4: Pexidartinib
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the generic name for the drug Gazyva?
Options: 1: Dacomitinib, 2: Tremelimumab, 3: Everolimus, 4: Obinutuzumab
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Gazyva?
Options: 1: Obinutuzumab, 2: Atezolizumab, 3: Radotinib, 4: Ofatumumab
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the generic name for the drug Gazyva?
Options: 1: Furmonertinib, 2: Obinutuzumab, 3: Flutamide, 4: Teclistamab
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Gazyva?
Options: 1: Futibatinib, 2: Obinutuzumab, 3: Dexrazoxane, 4: Binimetinib
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Gazyva?
Options: 1: Alitretinoin, 2: Daratumumab, 3: Alpelisib, 4: Obinutuzumab
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Longastatina?
Options: 1: Triptorelin, 2: Octreotide, 3: Cabazitaxel, 4: Flutamide
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Longastatina?
Options: 1: Lanreotide LAR, 2: Naxitamab, 3: Aclarubicin, 4: Octreotide
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Longastatina?
Options: 1: Mosunetuzumab, 2: Ixabepilone, 3: Melphalan, 4: Octreotide
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Longastatina?
Options: 1: Octreotide, 2: Icotinib, 3: Radotinib, 4: Vandetanib
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the generic name for the drug Longastatina?
Options: 1: Tranexamic acid, 2: Bortezomib, 3: Loncastuximab tesirine, 4: Octreotide
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Longastatina LAR?
Options: 1: Inotuzumab ozogamicin, 2: Octreotide LAR, 3: Ziv-aflibercept, 4: Carboplatin
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Longastatina LAR?
Options: 1: Teniposide, 2: Pembrolizumab, 3: Octreotide LAR, 4: Naxitamab
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the generic name for the drug Longastatina LAR?
Options: 1: Octreotide LAR, 2: Altretamine, 3: Durvalumab, 4: Fotemustine
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the generic name for the drug Longastatina LAR?
Options: 1: Eribulin, 2: Sacituzumab govitecan, 3: Teniposide, 4: Octreotide LAR
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Longastatina LAR?
Options: 1: Cediranib, 2: Brigatinib, 3: Selinexor, 4: Octreotide LAR
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Arzerra?
Options: 1: Abemaciclib, 2: Ofatumumab, 3: Dexamethasone, 4: Tositumomab and I-131
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Arzerra?
Options: 1: Ofatumumab, 2: Bosutinib, 3: Radotinib, 4: Pirarubicin
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the generic name for the drug Arzerra?
Options: 1: Selpercatinib, 2: Doxorubicin, 3: Ofatumumab, 4: Fostamatinib
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the generic name for the drug Arzerra?
Options: 1: Azacitidine oral, 2: Ofatumumab, 3: Lorlatinib, 4: Durvalumab
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Arzerra?
Options: 1: Ofatumumab, 2: Folinic acid, 3: Avelumab, 4: Cediranib
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the generic name for the drug Lynparza?
Options: 1: Olaparib, 2: Sunitinib, 3: Thiotepa, 4: Fluorouracil
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the generic name for the drug Lynparza?
Options: 1: Olaparib, 2: Pravastatin, 3: Diethylstilbestrol, 4: Copanlisib
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the generic name for the drug Lynparza?
Options: 1: Cabazitaxel, 2: Olaparib, 3: Gefitinib, 4: Nimustine
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Lynparza?
Options: 1: Ropeginterferon alfa-2b, 2: Sorafenib, 3: Olaparib, 4: Asciminib
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the generic name for the drug Lynparza?
Options: 1: Octreotide LAR, 2: Suramin, 3: Nedaplatin, 4: Olaparib
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Lartruvo?
Options: 1: Olaratumab, 2: Tebentafusp, 3: Trametinib, 4: Cladribine
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the generic name for the drug Lartruvo?
Options: 1: Vinorelbine, 2: Amoxicillin, 3: Decitabine and cedazuridine, 4: Olaratumab
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Lartruvo?
Options: 1: Ruxolitinib, 2: Rituximab and hyaluronidase human, 3: Olaratumab, 4: Pemetrexed
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the generic name for the drug Lartruvo?
Options: 1: Histrelin, 2: Olaratumab, 3: Pipobroman, 4: Prednimustine
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Lartruvo?
Options: 1: Mesna, 2: Olaratumab, 3: Quizartinib, 4: Cytarabine and daunorubicin liposomal
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Omapro?
Options: 1: Trametinib, 2: Omacetaxine, 3: Tepotinib, 4: Quizartinib
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Omapro?
Options: 1: Omacetaxine, 2: Daratumumab, 3: Ofatumumab, 4: Folinic acid
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the generic name for the drug Omapro?
Options: 1: Tamoxifen, 2: Omacetaxine, 3: Trastuzumab deruxtecan, 4: Sugemalimab
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Omapro?
Options: 1: Nivolumab and relatlimab, 2: Trifluridine and tipiracil, 3: Streptozocin, 4: Omacetaxine
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Omapro?
Options: 1: Avelumab, 2: Omacetaxine, 3: Fulvestrant, 4: Erlotinib
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Prilosec?
Options: 1: Omeprazole, 2: Sorafenib, 3: Ziv-aflibercept, 4: Lurbinectedin
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the generic name for the drug Prilosec?
Options: 1: Cyclophosphamide, 2: Arsenic trioxide, 3: Lenvatinib, 4: Omeprazole
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Prilosec?
Options: 1: Amsacrine, 2: Idelalisib, 3: Lurbinectedin, 4: Omeprazole
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Prilosec?
Options: 1: Omeprazole, 2: Nilutamide, 3: Mitotane, 4: Panobinostat
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the generic name for the drug Prilosec?
Options: 1: Pegaspargase, 2: Bavituximab, 3: Aldesleukin, 4: Omeprazole
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Osimert?
Options: 1: Pazopanib, 2: Temsirolimus, 3: Osimertinib, 4: Sirolimus protein-bound particles
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the generic name for the drug Osimert?
Options: 1: Folinic acid, 2: Osimertinib, 3: Leuprolide, 4: Nelarabine
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Osimert?
Options: 1: Tabelecleucel, 2: Aldesleukin, 3: Osimertinib, 4: Acalabrutinib
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the generic name for the drug Osimert?
Options: 1: Pegaspargase, 2: Fotemustine, 3: Osimertinib, 4: Floxuridine
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the generic name for the drug Osimert?
Options: 1: Osimertinib, 2: Cyclophosphamide, 3: Procarbazine, 4: Goserelin
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the generic name for the drug Coxatin?
Options: 1: Pemigatinib, 2: Tisagenlecleucel, 3: Fludarabine, 4: Oxaliplatin
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Coxatin?
Options: 1: Atezolizumab, 2: Pralatrexate, 3: Flutamide, 4: Oxaliplatin
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Coxatin?
Options: 1: Pirarubicin, 2: Gefitinib, 3: Oxaliplatin, 4: Trametinib
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the generic name for the drug Coxatin?
Options: 1: Dacarbazine, 2: Oxaliplatin, 3: Treosulfan, 4: Polatuzumab vedotin
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Coxatin?
Options: 1: Aminoglutethimide, 2: Oxaliplatin, 3: Teniposide, 4: Durvalumab
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Abraxane?
Options: 1: Dostarlimab, 2: Pravastatin, 3: Paclitaxel nanoparticle albumin-bound, 4: Venetoclax
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the generic name for the drug Abraxane?
Options: 1: Paclitaxel nanoparticle albumin-bound, 2: Alpelisib, 3: Triptorelin, 4: Tebentafusp
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the generic name for the drug Abraxane?
Options: 1: Furmonertinib, 2: Paclitaxel nanoparticle albumin-bound, 3: Relugolix, 4: Belinostat
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Abraxane?
Options: 1: Polatuzumab vedotin, 2: Ribociclib, 3: Selinexor, 4: Paclitaxel nanoparticle albumin-bound
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Abraxane?
Options: 1: Paclitaxel nanoparticle albumin-bound, 2: Talimogene laherparepvec, 3: Darolutamide, 4: Ipilimumab
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the generic name for the drug Abitaxel?
Options: 1: Darolutamide, 2: Paclitaxel, 3: Temsirolimus, 4: Amsacrine
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Abitaxel?
Options: 1: Panitumumab, 2: Isotretinoin, 3: Sotorasib, 4: Paclitaxel
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Abitaxel?
Options: 1: Paclitaxel, 2: Entrectinib, 3: Peginterferon alfa-2b, 4: Furmonertinib
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the generic name for the drug Abitaxel?
Options: 1: Enzalutamide, 2: Cabazitaxel, 3: Tositumomab and I-131, 4: Paclitaxel
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Abitaxel?
Options: 1: Triptorelin, 2: Tripotassium dicitratobismuthate, 3: Pravastatin, 4: Paclitaxel
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Vonjo?
Options: 1: Pacritinib, 2: Decitabine, 3: Gemtuzumab ozogamicin, 4: Etoposide
Answer: ",claude-3-5-sonnet@20240620,1
